Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971]
Denmark,DNK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.2615702831118,78.2391494592879,66.6274703025094,62.1353715549511,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,..,350104327658.675,356879499797.896,332121063806.391,313115929314.339,302673070846.857,352993631617.708,343584391647.927,327148943812.137,344003137611.271,321995279401.502,321241303699.006,353361038818.383,319423424509.066,282884947702.966,264467336457.17,251373002954.382,218096033517.009,178635163717.431,164791442543.375,164158739097.623,177965188354.692,176991934992.837,173537647058.824,187632346387.984,185006881515.065,156162386724.523,143195627014.605,152915654478.885,139224688814.195,138247285815.855,112409222182.704,115552846616.653,109414423928.775,88078760103.8191,62658568287.3429,59105236853.7937,60644782176.0525,60412844678.604,61877813965.2413,71127528699.9414,70366241969.2074,60362931853.6249,49784338519.4563,44575892473.1183,40474406216.2821,34160444798.1099,30730626663.3606,23232379951.9376,19085731252.4407
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.8495144411967,2.17564638865319,2.82173634129026,3.24595698524399,2.34259110757047,1.61939381103033,0.933340972371226,0.226499791802965,1.33677776690328,1.87099114718497,-4.90654772965155,-0.512016744849106,0.909238928302372,3.9130079783106,2.33664130821947,2.66821926741747,0.390058556485101,0.46634557149423,0.823152998014436,3.74686259540198,2.94802216063901,2.21815874223761,3.26089015774798,2.90009976874006,3.0275872672533,5.33246271155308,0.0106876308268369,1.95700671183856,1.39363399746793,1.4752442765041,0.645187431976638,-0.0136012052800965,0.254266314633725,4.90417835499042,4.00375181515933,4.16613792284444,2.59607191923766,3.68457296763364,-0.666124155581699,-0.482986336653326,3.86911148264211,2.22630854042809,1.87029103033571,5.92460618689674,-1.45664493601456,-1.12239425036076,4.09294609206725,3.92938534116061,3.00499557421739
Djibouti,DJI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,79.0019488814079,74.5468796273073,78.866882358203,61.9634427083827,47.6376723772988,40.6282383570831,39.1513327414922,58.0387538575527,61.6167902532767,67.0297798780024,83.8743894823088,81.8815300224909,92.883071913079,71.5094233345977,66.707597969003,66.7988917065059,61.48108366595,59.1074247359446,51.2077441145598,52.4920649380024,49.1089297710401,53.1574425772077,51.0153737620663,56.4254783008571,52.8966514832233,50.6875041148227,47.5377793715867,44.1694557718439,42.4187812828448,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,63897949.1,433619520,60751910.7,56236610.8,42644109.7,35918303.8,40186891.7,39231206.4,35853994.7,30618399.9,28243220.8,25752712.3,23976270.1,21850513,14773984.6,17708922.1,14055095.3,9945059,8136162.8,10581527.5,8239464.1,4768655.7,6577590.3,11525043.7,11143769.1,10724479.3,8507183,10056233.1,10416040.3,11033071.1,11521419.4,13461658.1,12731288.7,7268409.7,4078199.3,4312909.6,4230618.2,3261904.2,3150744.4,3136447,2144992.6,1746481.9,1571051,1420392.9,857366.8,472348.7,433944.7,258138.5,200367.4
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,..,3324634256.13324,3012820409.63313,2751461055.59307,2603554906.59464,2430287967.02678,2214681573.56933,2042817162.85639,1353632941.5207,1239144501.77525,1128611700.3618,1049110684.72493,999105339.267729,847918929.107984,768873684.032838,708633194.726566,666072101.777505,622044665.515049,591122039.601398,572417440.820162,551230861.856505,536080148.097299,514267869.300758,502675542.001227,494004647.73437,497723960.589913,491689220.744875,466048469.22986,478058304.871118,462421998.525779,452328087.282876,409220087.102818,395794538.630775,373371738.286415,..,340989527.967995,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,7.77049725726383,8.40766266610518,5.40309984307834,6.65265037178067,7.69608557567065,7.06154324233921,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,49.3490146991732,51.3035604156008,58.9742148335784,53.5027539011338,61.1253535278347,61.2107268277194,63.9832289783889,65.1599281082539,57.1786324138728,56.0295051377891,57.1880418690737,59.2175403662881,66.0906554145375,72.7061579979622,87.7537287537944,97.3301746519785,97.1859286827291,81.5302492856839,73.9106700853949,62.3250785879231,43.81807568114,37.0783902695044,36.7440457435344,42.5900699926136,40.1468164332388,39.3515535257947,41.0829563824259,43.0876890999014,46.2515157890914,46.1772099508961,44.501289626422,45.2158453741776,50.4148711336638,46.2551760679562,50.0662332099883,48.1651863343247,39.862932202334,22.8705689625779,17.4722404446672,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,25061360.4,27042075.7,27504494,25347652.7,21149889.1,18740417.5,16907069.4,16795331.1,14753235.7,15234995.3,20419924.9,18369520.5,16554659.2,17267181.8,15392587,15875407.6,14447374.2,12193405.7,16775387.5,9912633.7,10037101.7,9951852.2,9481089.6,5282798,5765497.1,6766951.1,6608138.8,5068095.3,4927051,4492210.3,4392936,3747714.7,3249391.8,2784092,1864623,1318808.4,539109.2,917781.1,607642.3,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,..,582403703.703704,551074074.074074,519837037.037037,576229629.62963,540737037.037037,520207407.407407,498296296.296296,485996296.296296,501025925.925926,493825925.925926,489074333.333333,458190185.185185,421375851.851852,390250148.148148,364255074.074074,367199111.111111,343310666.666667,333195185.185185,340205074.074074,333468888.888889,331759000,322409851.851852,302989185.185185,292286000,274522148.148148,264375666.666667,245527592.592593,234058259.259259,219763222.222222,201428730,185137242.962963,171106184.074074,151868754.444444,135161958.518519,119491932.962963,109157070.740741,98665191.4814815,89527576.6666667,82107391.1111111,72804653.3333333,55017758.8888889,57130215.5555556,45872947.4074074,..,..,..,..,..,..
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.55674324382569,2.29808022998439,-6.79942797028076,2.55649491313986,-2.69110892388451,4.44794736481393,-0.99994063117542,-1.05900024335187,-0.22355068823471,0.672795628982016,-1.16975715418293,7.12074190133814,6.35375942154479,4.65875948315227,0.656233109773297,3.05069469500575,6.35339159438821,-2.82887853073447,-0.0628022598172748,2.33950740701539,0.354780288449135,3.77384724291612,2.18529967271263,3.10492391497212,3.03016910639286,0.0340009974939619,2.16213312385128,2.02998581578491,1.34647204153977,5.41865187107055,-0.19113650619741,7.81662301303732,6.30756111547801,7.07335649645265,1.42093321733552,4.19664683001795,2.55631803675314,4.12768349542428,10.8293309959401,13.3831822720728,-18.3592854901773,10.5357458032597,..,..,..,..,..,..,..
