Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Moldova,MDA,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,508009.8,89648.2,..,..,..,..,..,..,..,13091000,12701000,13557000,8813000,10843000,7509000,2781000,478000,..,..,..
Moldova,MDA,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-418391,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,29268928.9,23543247.3,23719766.5,25919701.3,27228198.2,24040010.2,22219419.9,22271929.8,26732782.3,23538996.3,23437691.8,21242921.7,16094749.8,10360877.9,24370026.5,55004149.4,56823630.1,58139946.8,58422809.7,58165322.5
Moldova,MDA,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,191230000,180545000,186237000,189784000,184684000,161365000,151073000,140630000,128566000,110436000,93327000,75132000,55136000,34542000,29409000,28439000,68215000,83769000,91389000,98839000
Moldova,MDA,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,103247000,113256000,144627000,174963000,201079000,209217000,242316000,291755000,311484000,332130000,386162000,434460000,506294000,534208000,534913000,541632000,566192000,612451000,620997000,616773000
Moldova,MDA,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,216696000,215438000,218676000,220184000,128570000,144733000,137316000,135836000,133505000,121300000,109093000,96887000,84681000,70063000,55447000,53199000,50233000,46328000,41181000,34395000
Moldova,MDA,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-52119000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,60461000,58562000,56266000,57125000,58054000,57997000,56992000,56737000,56405000,53820000,51234000,52660484.6,54726541.6,44532874.2,40896000,38312000,35726000,33142000,29075000,25008000
Moldova,MDA,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,28422679.4,25933469.3,37109609.1,45450318,51998167.5,45149478.4,50560947,56964381.6,54597782.7,52250562,44440675.8,39136593.3,35772892.2,32261286.3,23852208.6,19615107.9,18062003.5,19247565.7,16822340,14579485.2
Moldova,MDA,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-508511.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1795000,1682000,1352000,928000,954000,954000,643000,467000,290000,..,..,1397412,1108296,827460,437076,130644,..,..,..,..
Moldova,MDA,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,14945395.6,14946476.9,14993898.9,14994985.9,14995348.2,15378677.1,28693682.7,32916501.6,31633690.4,29354644.9,24751092.5,31297027.4,161648415.4,477653735.9,571574725.9,598356847.7,736817479.5,814377148.7,978893117.5,1054661700
Mongolia,MNG,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,208233241.7,193474962.1,223628023.5,263865546.1,292431809.6,270517928.1,266885245.9,277736842,352286501.4,372561372.9,408532842.1,409971662.1,358232390,438908059.5,438685344.6,492746887.9,654811643.8,1076872319,1115288324.8,1123847228.9
Mongolia,MNG,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,312224825.5,315517924.2,371140046.2,439077000,494572000,479930000,513239000,563784000,575286000,623827000,615578000,611899000,610524000,612122751,592589000,668364000,731819000,1010999000,1238992000,1452027000
Mongolia,MNG,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50000
Mongolia,MNG,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,137092000,154851000,180545000,226995000,286958000,277324000,301306000,330813000,338341000,392082000,402634000,447225000,467311000,471814000,449653000,434330000,423254000,578881000,569846000,578889000
Mongolia,MNG,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,3019497.6,4703424,8064878.7,7722681.6,13174126.5,17354345.4,15924414.9,15675521.1,17909146.9,16705550,15952280
Mongolia,MNG,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,73102000,50430000,23990000,16735000,16735000,16736000,16735000,16736000,16736000,4000,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,38923977.2,45913086.1,61527229,79830441,90175106.3,81736694.2,94726542,111761832,106925702.7,110530035,96746224.8,96446012.1,95204012,110318346.3,95311706.4,85581618.3,80713491.1,88545518.3,81299580,76458604
Mongolia,MNG,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1030000,884000,738000,592000,446000,300000,154000,..,..,25000000,25000000,25000000,25000000,25000000,25000000,25294000,27190000,27411000,27411000,27911000
Mongolia,MNG,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,14565000,15203000,15489000,16196000,13005000,13005000,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,-13005000,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,33140068.1,19247651.1,19691430.5,20238522,20528460.6,20196330.2,22779070,4914711.2,14031545.3,202672001.3,228899936.8,334124312.2,498269984.5,877028642.5,1473507359.1,1558422402.8,1646978459.6,1964427553.1,2011672406.2,1910117123.5
Mozambique,MOZ,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-16858075.1,..,..,..,..,..,-21701955.3,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,97441251,44302652.5,47247706.4,58692810.6,62917787.3,57709587.1,59344262.3,69649123,91658402.1,51126480.6,26333998.6,3590891.3,29656829.7,42514601.2,67067307.7,77651452.3,104863013.6,209805137.3,297311197.2,353564882.7
Mozambique,MOZ,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-34335189.2,..,..,..,..,..,..,..,..,..,-19935322.5,..,..,..,..,..,..,..,..
Mozambique,MOZ,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,230850891.5,276675384.3,361383517.1,431672799.6,525167414.7,546425643.2,186885594.4,268497117.3,338706913.3,411181571.7,480714204.6,533759644.7,604074110.7,673150940,705376805.3,740872539,768769560.2,833641183.6,862098843.2,906096463.1
Mozambique,MOZ,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-886371.3,-1608004,-1704270,-2190000,-2197824.5,-2096000,-488533000,-1000,-3166000,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,760297000,777287000,985329000,1231640000,1475223000,1574781000,655468000,902072000,1149468000,1355819000,1490905000,1577138000,1808341000,2185015000,2284912000,2460788000,2554627000,2822282000,2904220000,3039196000
Mozambique,MOZ,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-2193000,-3466000,-3869000,-6395000,-7890000,-8874000,-1194059000,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,498437071.2,175638382.4,203658556.6,163093069.6,170688837.3,145311906.9,158742997.2,173204183.9,162547500.3,162470797.5,276141432.5,175398560.3,169640389,177409078,226421191.7,241631120.4,273955258.3,289175527.9,257464152.5,231384259.5
Mozambique,MOZ,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-6292491.9,-254433236.2,-1185784.5,-63629589.8,-4738.5,..,..,..,..,..,..,-6898.6,..,..,..,..,..,..,..,..
Mozambique,MOZ,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,491151000,17602000,15333000,12870000,10409000,7940000,2213000,1853000,1888000,1920279,1950056,..,143310000,263875000,247633000,231391000,215149000,198598000,182048166.7,166420833.4
Mozambique,MOZ,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-270710000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,53440000,10100000,9192000,25776000,25776000,25875000,25976000,26300000,26709000,27115533,25381000,7660000,6639000,5617000,4596000,3575000,2553000,1532000,..,..
Mozambique,MOZ,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-37073000,..,..,..,..,..,..,..,..,..,-16700000,..,..,..,..,..,..,..,..
Mozambique,MOZ,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,130912943.6,..,..,..,..,..,..,..,..,..,..,..,..,622000000,1122100000,1013536000,904973000,796409000,680845000,478099848.5
Mozambique,MOZ,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-266834.5,-112358408.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,180025435.5,281000,211000,141000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-163601449,..,..,-141000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,2946355.5,5501600,8981600,18688800,20446133.3,26653599.9,37387519.9
Mozambique,MOZ,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,10498842.9,8887567.3,9324276.6,12898903.8,14335872.4,64975457.6,66179658.8,48932478.6,48758118.3,77081207.1,83908037.9,98167074,125925753,162904019,177040000,192096000,189134000,183326000,200862000,250672008
Mozambique,MOZ,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,-3264462.5,..,-6847000,..,..,..,..,..,..
Mozambique,MOZ,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,360408675.1,753000,451000,151000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8813073
Mozambique,MOZ,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-326012109.4,..,..,..,..,..,..,..,..,..,..,-76461825,..,..,..,..,..,..,..
Myanmar,MMR,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,220181260,224951494.7,230211858,236109455.8,246194111.2,304882960.1,416550784.9,562103389.5,701049289.3,838895789.9,1450783451.7,2265109249.1,2978597241.1,3763558057.3,4434216297,4532018533.3,4207283697.4,4206045002.5,3686070041.8,3342657891
Myanmar,MMR,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2979289699.1,2632693744.8,2914874859.4,3281797620.8,3396528887.8,3021552444.1,3021340315.8,3179623269.7,4002732871.4,3959900348.8,4470127690.8,4675921916.7,4199280626.5,1943081793.6,1706971154,1759029045.6,1992988013.8,2169197922.9,2529883605.4,3108623533.6
Myanmar,MMR,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,-1514658000.1,..,..,..,..,..,..
Myanmar,MMR,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,463764333.1,441808280.1,495142771,562889643,534341000,502755000,511314000,539162000,593828000,625814000,692507000,696065000,631860000,607394000,518110000,523693000,524689000,572333000,567368000,580681000
Myanmar,MMR,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,683846000,692842000,756113000,796825000,815464000,799331000,830301000,856317000,835919000,849467000,878517000,871849000,854565000,850612000,766514000,833210000,913751000,1191709000,1265809000,1467678000
Myanmar,MMR,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,84970969.9,80390989.1,95274697.2,114256625.6,122673702.2,105752360.9,117487226.4,130658727.5,122871598.9,126491232.5,116644315.5,112294409.2,118886580.3,599973317.7,555030671.4,497980089.6,482559601.3,548444687.2,525372945,515583306.6
Myanmar,MMR,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,-38183788.3,..,..,..,..,..,..
Myanmar,MMR,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,34461615.2,33553886.4,37058848.8,40813545.2,43999282.4,39449780.4,44685508,45562834.4,33714584.8,37226062,36053398,35632107.6,36324848,44058565.2,42875391.2,41107078.8,34994881,38158328.3,37156971.5,35663531.4
Myanmar,MMR,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,-14668160.2,..,..,..,..,..,..
Myanmar,MMR,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,808785329.1,769698890.6,910408336.3,1088480555.9,1166068079.9,1004991224.4,1113419694.9,1231755586.7,1154032485.7,1182649319.6,1089795958.2,1067474864.5,1086026405,950197141.8,830898473.4,737518041,691712015.1,777974414.8,757083160,708955272
Myanmar,MMR,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,-344332691.1,..,..,..,..,..,..
Myanmar,MMR,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2530133.3,2330133.3,1930133.3,1519200,1130133.3,939466.6
Myanmar,MMR,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,12550000,16150000,19066922.9,24932076.7,40842995.4,57852743.9,70431816.8,86795012.5,116268415.9,148971283,174565970.9,190178998.8,200604759.9,211233429.3,215141000,206133000,196412000,180078265.6,202827000,211874000
Myanmar,MMR,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3185000,3185000,3185000,3185000,3185000,3185000,3185000,3185000,3185000,3185000,3185000,3185000,3185000,3170000,..,..,..,..,..,7414440
Myanmar,MMR,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,-1466000,-3170000,..,..,..,..,..
Nepal,NPL,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,19347917.9,36472748.7,47011383.4,78083020.1,82589232,75368643.7,78226856.7,120855537.8,214866037
Nepal,NPL,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,259817226.7,215311077.3,221793161.1,235816993.4,237072608.4,276756802.6,251710802.9,246508771.9,283493113,254327608.1,259160871.6,249903133.4,192312817.7,142137181.8,116279840.9,109917012.5,130325342.5,165544729.7,219823152.5,284375000.1
Nepal,NPL,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
